protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
4932.Q0160 4932.YLR369W 0 0 0 0 0 0 380 380
4932.Q0182 4932.Q0032 0 0 0 0 0 0 944 944
4932.Q0182 4932.YHR179W 0 0 0 0 0 0 480 480
4932.Q0182 4932.YLL053C 0 0 0 0 0 0 229 229
4932.Q0182 4932.Q0017 0 0 0 0 0 0 944 944
4932.Q0182 4932.Q0092 0 0 0 0 0 0 769 769
4932.Q0182 4932.YDL056W 0 0 0 0 0 0 273 273
4932.Q0182 4932.YDL114W 0 0 0 0 0 0 610 610
4932.Q0182 4932.YER168C 0 0 0 0 0 0 151 151
4932.Q0182 4932.YMR016C 0 0 0 0 0 0 309 309
4932.Q0182 4932.YGR094W 0 0 0 0 0 0 151 151
4932.Q0182 4932.YMR233W 0 0 0 0 0 0 690 690
4932.Q0182 4932.YNR064C 0 0 0 0 0 0 515 515
4932.Q0182 4932.YOR049C 0 0 0 0 0 0 156 156
4932.Q0182 4932.Q0142 0 0 0 0 0 0 879 879
4932.Q0182 4932.YEL051W 0 0 0 0 0 0 445 445
4932.Q0182 4932.YKL043W 0 0 0 0 0 0 334 334
4932.Q0182 4932.YPL069C 0 0 0 0 0 0 394 394
4932.Q0182 4932.Q0143 0 0 0 0 0 0 944 944
4932.Q0182 4932.YKL093W 0 0 0 0 0 0 228 228
4932.Q0182 4932.YLL052C 0 0 0 0 0 0 190 190
4932.Q0182 4932.YDR402C 0 0 0 0 0 0 158 158
4932.Q0182 4932.YPL171C 0 0 0 0 0 0 396 396
4932.Q0182 4932.Q0010 0 0 0 0 0 0 942 942
4932.Q0182 4932.Q0297 0 0 0 0 0 0 944 944
4932.Q0182 4932.YDL086W 0 0 0 0 0 0 394 394
4932.Q0182 4932.YLR109W 0 0 0 0 0 0 309 309
4932.Q0182 4932.YMR165C 0 0 0 0 0 0 445 445
4932.Q0182 4932.YHR021W-A 0 0 0 0 0 0 762 762
4932.Q0182 4932.YGR212W 0 0 0 0 0 0 394 394
4932.Q0250 4932.YMR203W 0 0 0 0 0 0 338 338
4932.Q0250 4932.YBR118W 0 0 0 0 0 0 243 243
4932.Q0250 4932.YJL180C 0 0 0 0 0 0 171 171
4932.Q0250 4932.YEL027W 0 0 0 210 0 0 225 362
4932.Q0250 4932.YGR152C 0 0 0 47 158 0 0 163
4932.Q0250 4932.YML030W 0 0 0 0 808 0 540 907
4932.Q0250 4932.YIL022W 0 0 0 0 0 0 228 228
4932.Q0250 4932.YOL027C 0 0 0 0 0 0 448 448
4932.Q0250 4932.YBR122C 0 0 0 0 445 0 554 741
4932.Q0250 4932.YGR094W 0 0 0 0 0 0 200 200
4932.Q0250 4932.YJR051W 0 0 0 200 0 0 249 373
4932.Q0250 4932.YPL132W 191 0 210 119 0 0 821 885
4932.Q0250 4932.YPL171C 0 0 0 0 0 0 163 163
4932.Q0250 4932.YNR045W 0 0 0 0 0 0 617 617
4932.Q0250 4932.YNL121C 0 0 0 0 0 0 348 348
4932.Q0250 4932.YMR115W 0 0 0 0 0 0 300 300
4932.Q0250 4932.YDL230W 0 0 0 0 0 0 332 332
4932.Q0250 4932.YOR065W 70 0 0 121 780 900 769 995
4932.Q0250 4932.YFL018C 0 0 0 57 0 0 314 325
4932.Q0250 4932.YEL047C 0 0 0 200 0 0 249 373
4932.Q0250 4932.YOR184W 0 0 0 0 0 0 175 175
4932.Q0250 4932.YDR256C 0 0 0 0 0 0 173 173
4932.Q0250 4932.YPR166C 0 0 0 209 0 0 307 428
4932.Q0250 4932.YGR029W 0 0 0 50 0 0 394 399
4932.Q0250 4932.YPR183W 0 0 0 54 0 0 231 242
4932.Q0250 4932.YMR089C 0 0 0 53 96 0 447 486
4932.Q0250 4932.YBL013W 0 0 0 0 0 0 337 337
4932.Q0250 4932.YLR089C 0 0 0 0 0 0 486 486
4932.Q0250 4932.YBR216C 0 0 0 0 0 0 159 159
4932.Q0250 4932.YKL016C 0 0 0 55 0 0 326 336
4932.Q0250 4932.YPR145W 161 0 0 0 0 0 0 161
4932.Q0250 4932.YDL091C 0 0 0 51 186 0 0 194
4932.Q0250 4932.YNR001C 0 0 0 57 0 0 563 570
4932.Q0250 4932.YDR283C 0 0 0 0 0 0 336 336
4932.Q0250 4932.YJL191W 0 0 0 57 0 0 221 233
4932.Q0250 4932.YMR186W 0 0 0 0 120 0 150 220
4932.Q0250 4932.YBL090W 0 0 0 0 581 0 639 842
4932.Q0250 4932.YNL307C 0 0 0 50 0 0 158 166
4932.Q0250 4932.YOR125C 0 0 0 0 0 0 336 336
4932.Q0250 4932.YDL085W 0 0 0 59 0 900 304 928
4932.Q0250 4932.YLR069C 0 0 0 0 0 0 335 335
4932.Q0250 4932.YOL086C 0 0 0 53 0 0 227 236
4932.Q0250 4932.YDR234W 0 0 0 53 0 0 217 226
4932.Q0250 4932.YOR085W 0 0 0 0 667 0 0 667
4932.Q0250 4932.YLR164W 0 0 0 43 0 0 192 193
4932.Q0250 4932.YNL177C 0 0 0 48 0 0 276 281
4932.Q0250 4932.YIL107C 132 0 0 0 0 0 117 200
4932.Q0250 4932.YJL045W 0 0 0 200 0 0 591 658
4932.Q0250 4932.YER017C 0 0 0 53 96 0 612 638
4932.Q0250 4932.YBL038W 0 0 0 54 0 0 231 242
4932.Q0250 4932.YGL123W 0 0 0 54 0 0 448 456
4932.Q0250 4932.YOL122C 50 0 0 0 120 0 93 175
4932.Q0250 4932.Q0160 0 0 0 158 0 0 0 158
4932.Q0250 4932.YGR233C 0 0 0 69 0 0 258 279
4932.Q0250 4932.YMR135C 0 0 0 0 0 0 171 171
4932.Q0250 4932.YDR377W 0 0 0 0 0 0 445 445
4932.Q0250 4932.YDR148C 0 0 0 114 0 0 458 500
4932.Q0250 4932.YDR079W 0 0 0 0 0 0 451 451
4932.Q0250 4932.Q0070 155 366 415 881 519 540 536 995
4932.Q0250 4932.YJL200C 0 0 0 53 0 0 218 228
4932.Q0250 4932.YPR191W 141 0 0 48 864 900 701 996
4932.Q0250 4932.YEL021W 159 0 0 0 0 0 358 437
4932.Q0250 4932.YMR257C 0 0 0 0 445 0 681 815
4932.Q0250 4932.YHL008C 136 0 0 0 0 0 60 153
4932.Q0250 4932.YGR209C 0 0 0 48 267 0 94 312
4932.Q0250 4932.YER102W 0 0 0 0 0 0 307 307
4932.Q0250 4932.YDR115W 0 0 0 0 0 0 353 353
4932.Q0250 4932.YDR405W 0 0 0 0 0 0 524 524
4932.Q0250 4932.YGR202C 169 0 0 0 0 0 0 169
4932.Q0250 4932.YPL091W 0 0 0 57 0 0 259 271
4932.Q0250 4932.YGL129C 0 0 0 0 0 0 555 555
4932.Q0250 4932.YHR050W 50 0 0 0 120 0 93 175
4932.Q0250 4932.YBR255C-A 0 0 0 0 324 0 338 533
4932.Q0250 4932.YPR033C 0 0 0 0 0 0 388 388
4932.Q0250 4932.YLR345W 132 0 0 0 0 0 117 200
4932.Q0250 4932.YNL036W 0 0 0 50 0 0 152 160
4932.Q0250 4932.YAL038W 0 0 0 0 0 0 327 327
4932.Q0250 4932.YKL216W 0 0 0 0 0 0 160 160
4932.Q0250 4932.Q0110 155 0 231 860 495 0 776 987
4932.Q0250 4932.YPL078C 0 0 0 57 162 0 581 640
4932.Q0250 4932.YOR187W 0 0 0 95 0 0 231 274
4932.Q0250 4932.YLR034C 50 0 0 0 120 0 93 175
4932.Q0250 4932.YPL013C 0 0 0 55 0 0 298 308
4932.Q0250 4932.Q0055 0 0 0 143 0 0 708 739
4932.Q0250 4932.YDL066W 0 0 0 94 0 0 110 159
4932.Q0250 4932.YOL140W 0 0 0 0 0 0 864 864
4932.Q0250 4932.YLR081W 0 0 0 0 0 0 449 449
4932.Q0250 4932.YHR147C 0 0 0 53 0 0 262 272
4932.Q0250 4932.YDL079C 0 0 0 50 0 0 156 163
4932.Q0250 4932.YMR118C 0 0 0 264 0 0 311 471
4932.Q0250 4932.YFL039C 0 0 0 53 0 0 227 237
4932.Q0250 4932.YPR004C 0 0 0 0 71 0 293 315
4932.Q0250 4932.YBR146W 0 0 0 50 0 0 222 229
4932.Q0250 4932.YPR080W 0 0 0 0 0 0 243 243
4932.Q0250 4932.YKL150W 0 0 0 54 0 0 310 320
4932.Q0250 4932.YDR203W 0 0 0 0 0 0 193 193
4932.Q0250 4932.YMR267W 0 0 0 120 0 0 127 198
4932.Q0250 4932.YNL169C 0 0 0 54 0 0 447 454
4932.Q0250 4932.YDR194C 0 0 0 0 0 0 644 644
4932.Q0250 4932.YLR439W 0 0 0 53 0 0 473 480
4932.Q0250 4932.YBR251W 0 0 0 54 0 0 563 569
4932.Q0250 4932.YOR017W 0 0 0 0 0 0 299 299
4932.Q0250 4932.YKL109W 0 0 0 0 0 0 450 450
4932.Q0250 4932.YAL044C 0 0 0 0 0 0 353 353
4932.Q0250 4932.YCR012W 0 0 0 79 0 0 472 493
4932.Q0250 4932.YGR231C 0 0 0 52 199 0 156 303
4932.Q0250 4932.YOR288C 0 0 0 49 267 0 94 313
4932.Q0250 4932.YDR282C 0 0 0 53 0 0 144 154
4932.Q0250 4932.YPL234C 0 0 0 210 0 0 230 366
4932.Q0250 4932.YOR207C 0 0 0 0 0 0 243 243
4932.Q0250 4932.YMR134W 0 0 0 0 0 0 392 392
4932.Q0250 4932.YOR151C 0 0 0 0 0 0 243 243
4932.Q0250 4932.YNL083W 0 0 0 54 0 0 188 199
4932.Q0250 4932.YCL043C 0 0 0 78 267 0 94 334
4932.Q0250 4932.YFR031C-A 0 0 0 53 0 0 310 318
4932.Q0250 4932.YER049W 0 0 0 0 0 0 300 300
4932.Q0250 4932.YLR168C 0 0 0 0 0 0 272 272
4932.Q0250 4932.YIL018W 0 0 0 53 0 0 310 318
4932.Q0250 4932.YOL128C 0 0 0 50 0 0 211 218
4932.Q0250 4932.YBR230W-A 0 0 0 0 0 0 335 335
4932.Q0250 4932.YPL104W 0 0 0 0 0 0 333 333
4932.Q0250 4932.YIL155C 0 0 0 119 712 0 637 899
4932.Q0250 4932.YOR330C 0 0 0 45 0 0 695 696
4932.Q0250 4932.YMR170C 0 0 0 0 0 0 173 173
4932.Q0250 4932.YGR158C 0 0 0 0 0 0 193 193
4932.Q0250 4932.YOR332W 0 0 0 42 0 0 194 195
4932.Q0250 4932.YNR017W 0 0 0 0 348 0 135 412
4932.Q0250 4932.YDL004W 0 0 0 116 0 0 594 626
4932.Q0250 4932.YJL002C 0 0 0 0 163 0 0 163
4932.Q0250 4932.YNL009W 0 0 0 94 0 0 110 159
4932.Q0250 4932.YLL041C 0 0 0 205 163 0 745 815
4932.Q0250 4932.YBL080C 0 0 0 0 0 0 351 351
4932.Q0250 4932.YJR144W 0 0 0 0 0 0 193 193
4932.Q0250 4932.YGR124W 161 0 0 0 0 0 0 161
4932.Q0250 4932.YGL006W 0 0 0 46 155 0 116 225
4932.Q0250 4932.YJR066W 0 0 0 44 0 0 196 198
4932.Q0250 4932.YLR038C 0 0 0 140 926 900 912 999
4932.Q0250 4932.YHR008C 0 0 0 56 0 0 383 393
4932.Q0250 4932.YNL100W 0 0 0 0 0 0 222 222
4932.Q0250 4932.YIL065C 0 0 0 59 0 0 248 262
4932.Q0250 4932.YDR119W-A 0 0 0 0 358 720 571 916
4932.Q0250 4932.YDL069C 0 0 0 0 0 0 536 536
4932.Q0250 4932.YOL088C 0 0 0 49 267 0 94 313
4932.Q0250 4932.YLR377C 0 0 0 0 0 0 162 162
4932.Q0250 4932.YLL027W 173 0 0 50 0 0 83 216
4932.Q0250 4932.YIL114C 0 0 0 0 180 0 325 422
4932.Q0250 4932.YOR142W 0 0 0 176 0 0 537 602
4932.Q0250 4932.YNR074C 0 0 0 45 0 0 515 517
4932.Q0250 4932.YMR244C-A 0 0 0 0 585 0 391 736
4932.Q0250 4932.YOR133W 0 0 0 0 0 0 177 177
4932.Q0250 4932.YIL157C 0 0 0 0 290 0 0 290
4932.Q0250 4932.YJL102W 0 0 0 0 0 0 307 307
4932.Q0250 4932.YDL206W 161 0 0 0 0 0 0 161
4932.Q0250 4932.YEL009C 0 0 0 0 60 0 133 150
4932.Q0250 4932.YLR099C 0 0 0 0 0 0 152 152
4932.Q0250 4932.YIR022W 53 0 0 146 0 0 90 199
4932.Q0250 4932.YBR202W 0 0 0 145 0 0 54 156
4932.Q0250 4932.YNR055C 0 0 0 0 0 0 260 260
4932.Q0250 4932.YPR028W 0 0 0 0 0 0 304 304
4932.Q0250 4932.YLR154W-C 0 0 0 0 0 0 256 256
4932.Q0250 4932.YPL029W 0 0 0 0 0 0 485 485
4932.Q0250 4932.YPL005W 0 0 0 0 0 0 483 483
4932.Q0250 4932.YLR388W 0 0 0 134 0 0 68 158
4932.Q0250 4932.YCR024C 0 0 0 0 0 0 276 276
4932.Q0250 4932.YGR095C 0 0 0 0 0 0 195 195
4932.Q0250 4932.YNL188W 0 0 0 0 0 0 390 390
4932.Q0250 4932.YNL247W 0 0 0 0 0 0 291 291
4932.Q0250 4932.YHR202W 0 0 0 0 0 0 215 215
4932.Q0250 4932.YMR113W 0 0 0 53 0 0 174 185
4932.Q0250 4932.YLL039C 0 0 0 78 118 0 54 163
4932.Q0250 4932.YMR150C 53 0 0 95 0 0 90 151
4932.Q0250 4932.YMR097C 0 0 0 0 0 0 173 173
4932.Q0250 4932.YGR150C 0 0 0 0 0 0 524 524
4932.Q0250 4932.YMR280C 0 0 0 0 0 0 260 260
4932.Q0250 4932.YOR335C 0 0 0 0 0 0 278 278
4932.Q0250 4932.YNL071W 0 0 0 114 0 0 319 371
4932.Q0250 4932.YPR160W 0 0 0 0 0 0 154 154
4932.Q0250 4932.YHR120W 0 0 0 43 0 0 217 218
4932.Q0250 4932.YKL113C 0 0 0 55 0 0 138 150
4932.Q0250 4932.YPR132W 0 0 0 54 0 0 229 240
4932.Q0250 4932.YMR098C 0 0 0 0 0 0 274 274
4932.Q0250 4932.YNR020C 0 0 0 53 0 0 176 186
4932.Q0250 4932.YJL131C 0 0 0 0 0 0 481 481
4932.Q0250 4932.YIL136W 0 0 0 0 0 0 331 331
4932.Q0250 4932.Q0045 155 777 422 899 903 900 971 999
4932.Q0250 4932.YNL055C 0 0 0 0 180 0 778 810
4932.Q0250 4932.YML009C 0 0 0 42 0 0 193 194
4932.Q0250 4932.YJR077C 0 0 0 173 147 0 110 317
4932.Q0250 4932.YIL134W 0 0 0 53 0 0 195 205
4932.Q0250 4932.YDR231C 0 0 0 44 445 0 734 847
4932.Q0250 4932.YMR035W 53 0 0 95 0 0 90 151
4932.Q0250 4932.YLR259C 0 0 0 46 0 0 575 577
4932.Q0250 4932.YBR248C 0 0 0 0 0 0 192 192
4932.Q0250 4932.YLR174W 0 0 0 94 0 0 110 159
4932.Q0250 4932.YCR083W 0 0 0 48 267 0 94 312
4932.Q0250 4932.YML110C 0 0 0 54 0 0 395 403
4932.Q0250 4932.YEL059C-A 0 0 0 0 0 0 632 632
4932.Q0250 4932.YER004W 0 0 0 54 0 0 243 253
4932.Q0250 4932.YPL262W 0 0 0 0 0 0 179 179
4932.Q0250 4932.YJL209W 0 0 0 0 0 0 216 216
4932.Q0250 4932.YDR506C 66 0 0 0 0 0 283 301
4932.Q0250 4932.Q0050 0 0 0 143 0 900 699 971
4932.Q0250 4932.YMR207C 0 0 0 51 0 0 335 342
4932.Q0250 4932.YGR007W 169 0 0 0 0 0 56 181
4932.Q0250 4932.YDL078C 0 0 0 95 0 0 244 286
4932.Q0250 4932.YJL218W 164 0 0 0 0 0 45 167
4932.Q0250 4932.YNL108C 132 0 0 0 0 0 117 200
4932.Q0250 4932.YNL163C 0 0 0 0 0 0 177 177
4932.Q0250 4932.YBR044C 0 0 0 46 0 0 429 431
4932.Q0250 4932.YER093C-A 0 0 0 0 0 0 309 309
4932.Q0250 4932.YLR299W 0 0 0 0 0 0 429 429
4932.Q0250 4932.YDR178W 0 0 0 43 0 0 262 264
4932.Q0250 4932.YMR234W 163 0 0 0 0 0 0 163
4932.Q0250 4932.YLR142W 150 0 0 0 0 0 67 173
4932.Q0250 4932.YJR121W 0 0 0 175 445 0 476 739
4932.Q0250 4932.YOL126C 0 0 0 95 0 0 244 286
4932.Q0250 4932.YDR050C 0 0 0 0 0 0 253 253
4932.Q0250 4932.YGR174C 0 0 0 0 0 0 445 445
4932.Q0250 4932.Q0105 155 0 252 884 898 900 919 999
4932.Q0250 4932.YGR112W 191 0 0 115 339 0 597 784
4932.Q0250 4932.YJL164C 0 0 0 79 0 0 122 156
4932.Q0250 4932.YNL052W 0 0 0 53 680 900 890 996
4932.Q0250 4932.YCL018W 0 0 0 0 0 0 196 196
4932.Q0250 4932.YBL097W 0 0 0 173 0 0 58 187
4932.Q0250 4932.YKL067W 0 0 0 185 0 0 57 198
4932.Q0250 4932.YDR296W 0 0 0 0 0 0 481 481
4932.Q0250 4932.YJR113C 0 0 0 50 0 0 240 247
4932.Q0250 4932.YML120C 0 0 0 59 0 900 434 942
4932.Q0250 4932.YHR001W-A 0 0 0 0 0 900 617 960
4932.Q0250 4932.YOR360C 0 0 0 54 0 0 144 155
4932.Q0250 4932.YOR158W 0 0 0 0 0 0 446 446
4932.Q0250 4932.YCL017C 190 0 0 50 590 0 42 657
4932.Q0250 4932.YDR322C-A 0 0 0 0 0 0 299 299
4932.Q0250 4932.YBR039W 0 0 0 174 758 0 436 877
4932.Q0250 4932.YFL036W 0 0 0 0 0 0 821 821
4932.Q0250 4932.YGR254W 0 0 0 58 0 0 145 160
4932.Q0250 4932.YNL037C 0 0 0 52 0 0 170 179
4932.Q0250 4932.YBR296C 0 0 0 0 0 0 218 218
4932.Q0250 4932.YGL226W 0 0 0 53 680 540 304 890
4932.Q0250 4932.YPL148C 182 0 0 0 0 0 84 218
4932.Q0250 4932.YBR120C 0 0 0 0 0 0 446 446
4932.Q0250 4932.YGR033C 0 0 0 0 348 0 67 366
4932.Q0250 4932.YIL111W 0 0 0 53 680 720 890 989
4932.Q0250 4932.YLL013C 0 0 0 0 0 0 514 514
4932.Q0250 4932.YHR019C 0 0 0 0 0 0 171 171
4932.Q0250 4932.YDR338C 119 0 0 0 0 0 215 278
4932.Q0250 4932.YFL041W 66 0 0 0 0 0 283 301
4932.Q0250 4932.YJL062W-A 0 0 0 0 581 0 134 621
4932.Q0250 4932.YGR062C 0 0 0 53 536 0 896 950
4932.Q0250 4932.YER182W 0 0 0 0 0 0 220 220
4932.Q0250 4932.YIL033C 0 0 0 138 0 0 61 155
4932.Q0250 4932.YKL173W 0 0 0 0 0 0 177 177
4932.Q0250 4932.YDL137W 0 0 0 47 673 0 0 676
4932.Q0250 4932.YPL110C 0 0 0 69 0 0 258 279
4932.Q0250 4932.YKL137W 0 0 0 0 0 0 358 358
4932.Q0250 4932.YLR387C 0 0 0 0 0 0 171 171
4932.Q0250 4932.YBL098W 0 0 0 53 0 0 206 216
4932.Q0250 4932.YDR410C 50 0 0 149 0 0 0 156
4932.Q0250 4932.YJL103C 0 0 0 0 0 0 195 195
4932.Q0250 4932.YGR235C 0 0 0 0 0 0 156 156
4932.Q0250 4932.YJR101W 0 0 0 56 0 0 260 271
4932.Q0250 4932.YCL057C-A 0 0 0 0 0 0 190 190
4932.Q0250 4932.YMR145C 0 0 0 59 0 900 447 943
4932.Q0250 4932.YPL173W 0 0 0 0 0 0 332 332
4932.Q0250 4932.YJR123W 0 0 0 50 0 0 240 247
4932.Q0250 4932.YLR067C 0 0 0 50 0 0 776 778
4932.Q0250 4932.YBR179C 0 0 0 47 0 0 397 401
4932.Q0250 4932.YLL031C 0 0 0 173 0 0 0 173
4932.Q0250 4932.YLR251W 0 0 0 53 0 0 356 365
4932.Q0250 4932.YLR382C 0 0 0 51 0 0 242 250
4932.Q0250 4932.Q0092 0 0 0 0 0 0 351 351
4932.Q0250 4932.YBR262C 0 0 0 0 0 0 229 229
4932.Q0250 4932.YER050C 0 0 0 46 0 0 259 262
4932.Q0250 4932.YJL097W 0 0 0 173 0 0 0 173
4932.Q0250 4932.YDR044W 0 0 0 0 0 0 192 192
4932.Q0250 4932.YGR118W 0 0 0 54 0 0 226 236
4932.Q0250 4932.YER153C 0 0 0 0 581 0 531 795
4932.Q0250 4932.YOR266W 0 0 0 0 0 0 651 651
4932.Q0250 4932.YBL059W 0 0 0 0 0 0 317 317
4932.Q0250 4932.YIL051C 0 0 0 0 649 0 0 649
4932.Q0250 4932.YER077C 0 0 0 0 0 0 426 426
4932.Q0250 4932.YJL041W 0 0 0 0 0 0 195 195
4932.Q0250 4932.YPL240C 0 0 0 0 120 0 149 219
4932.Q0250 4932.YJL003W 0 0 0 0 324 0 357 546
4932.Q0250 4932.YDR518W 0 0 0 78 267 0 104 341
4932.Q0250 4932.YBR268W 0 0 0 0 0 0 164 164
4932.Q0250 4932.YGR082W 0 0 0 0 0 0 588 588
4932.Q0250 4932.YER038C 0 0 0 0 0 0 283 283
4932.Q0250 4932.YDR270W 54 0 0 76 0 0 251 288
4932.Q0250 4932.YNR037C 0 0 0 0 0 0 476 476
4932.Q0250 4932.YHR007C 139 0 0 0 0 0 73 168
4932.Q0250 4932.YML054C 0 0 0 52 0 0 574 579
4932.Q0250 4932.YJL208C 0 0 0 77 0 0 210 240
4932.Q0250 4932.YDR197W 46 0 0 0 0 0 538 540
4932.Q0250 4932.YER141W 191 0 0 96 0 0 637 711
4932.Q0250 4932.YIL007C 0 0 0 55 0 0 168 180
4932.Q0250 4932.YGR132C 0 0 0 44 677 0 213 736
4932.Q0250 4932.YDR385W 0 0 0 0 0 0 177 177
4932.Q0250 4932.YDR347W 0 0 0 56 0 0 317 327
4932.Q0250 4932.YKL060C 0 0 0 0 0 0 186 186
4932.Q0250 4932.YNL063W 0 0 0 0 0 0 309 309
4932.Q0250 4932.YNR057C 171 0 0 0 0 0 0 171
4932.Q0250 4932.YOL114C 0 0 0 0 64 0 555 566
4932.Q0250 4932.YNL241C 0 0 0 0 0 0 462 462
4932.Q0250 4932.YLR145W 0 0 0 0 0 0 309 309
4932.Q0250 4932.YCR031C 0 0 0 57 0 0 221 233
4932.Q0250 4932.YOR236W 0 0 0 54 0 0 190 200
4932.Q0250 4932.Q0065 155 285 424 881 519 540 698 996
4932.Q0250 4932.YOR349W 136 0 0 0 0 0 60 153
4932.Q0250 4932.YGR193C 0 0 0 114 0 0 240 297
4932.Q0250 4932.YDR232W 0 0 0 45 0 0 229 232
4932.Q0250 4932.YJR106W 161 0 0 0 0 0 0 161
4932.Q0250 4932.YLR043C 0 0 0 48 267 0 94 312
4932.Q0250 4932.YLR281C 0 0 0 46 0 0 518 520
4932.Q0250 4932.YOL059W 0 0 0 0 0 0 309 309
4932.Q0250 4932.YLR163C 141 0 0 57 678 540 251 893
4932.Q0250 4932.YNL178W 0 0 0 48 0 0 457 461
4932.Q0250 4932.YLR393W 0 0 0 0 0 0 271 271
4932.Q0250 4932.YFR033C 0 0 0 79 0 900 122 912
4932.Q0250 4932.YPR125W 0 0 0 0 0 0 335 335
4932.Q0250 4932.YNL259C 0 0 0 0 0 0 302 302
4932.Q0250 4932.YLR274W 0 0 0 185 0 0 0 185
4932.Q0250 4932.YBR295W 54 0 0 76 0 0 225 263
4932.Q0250 4932.YNL137C 0 0 0 0 0 0 623 623
4932.Q0250 4932.YMR058W 66 0 0 0 0 0 306 324
4932.Q0250 4932.YOR090C 42 0 0 45 139 0 162 251
4932.Q0250 4932.YGL252C 0 0 0 0 0 0 187 187
4932.Q0250 4932.YNL123W 0 0 0 55 0 0 168 180
4932.Q0250 4932.YDR494W 0 0 0 0 445 0 373 637
4932.Q0250 4932.YOR251C 0 0 0 54 0 0 179 191
4932.Q0250 4932.YGL143C 0 0 0 46 445 0 636 790
4932.Q0250 4932.YBR024W 173 0 0 68 483 0 812 915
4932.Q0250 4932.YMR023C 0 0 0 0 0 0 183 183
4932.Q0250 4932.YFR015C 0 0 0 53 0 0 161 172
4932.Q0250 4932.YMR110C 0 0 0 0 0 0 217 217
4932.Q0250 4932.YKL195W 0 0 0 0 0 0 264 264
4932.Q0250 4932.YLR188W 0 0 0 45 0 0 227 230
4932.Q0250 4932.YHR051W 0 0 0 96 997 900 940 999
4932.Q0250 4932.Q0140 0 0 0 71 0 0 826 831
4932.Q0250 4932.YJL166W 0 0 0 57 749 900 227 979
4932.Q0250 4932.YNR016C 0 0 0 51 0 0 307 314
4932.Q0250 4932.YFR011C 0 0 0 0 0 0 226 226
4932.Q0250 4932.YNR036C 0 0 0 54 0 0 435 443
4932.Q0250 4932.YMR293C 0 0 0 53 0 0 297 305
4932.Q0250 4932.YDL143W 0 0 0 0 275 0 79 303
4932.Q0250 4932.Q0275 191 0 444 920 964 900 993 999
4932.Q0250 4932.Q0120 155 0 247 868 495 900 845 999
4932.Q0250 4932.YLR203C 0 0 0 0 581 0 771 900
4932.Q0250 4932.YPL215W 0 0 0 0 0 0 579 579
4932.Q0250 4932.YJL066C 0 0 0 0 0 0 483 483
4932.Q0250 4932.YLL006W 0 0 0 0 0 0 318 318
4932.Q0250 4932.YKL148C 0 0 0 200 0 0 614 678
4932.Q0250 4932.YKL166C 0 0 0 79 0 0 144 177
4932.Q0250 4932.YIL077C 0 0 0 0 0 0 337 337
4932.Q0250 4932.YKL192C 0 0 0 54 291 0 56 311
4932.Q0250 4932.YBR129C 0 0 0 0 0 0 356 356
4932.Q0250 4932.YEL024W 191 0 0 208 757 900 530 991
4932.Q0250 4932.YNL305C 0 0 0 53 314 0 0 322
4932.Q0250 4932.YER145C 173 0 0 0 0 0 91 216
4932.Q0250 4932.YPR024W 0 0 0 53 120 0 681 711
4932.Q0250 4932.YIL125W 0 0 0 264 0 0 636 720
4932.Q0250 4932.YBR207W 173 0 0 0 0 0 85 210
4932.Q0250 4932.YGR183C 0 0 0 49 757 900 76 975
4932.Q0250 4932.YBL022C 0 0 0 0 0 0 315 315
4932.Q0250 4932.YKL167C 0 0 0 0 0 0 276 276
4932.Q0250 4932.YMR287C 0 0 0 0 0 0 561 561
4932.Q0250 4932.YMR242C 0 0 0 0 0 0 448 448
4932.Q0250 4932.YBR037C 173 0 0 68 402 0 812 902
4932.Q0250 4932.YHR179W 0 0 0 0 0 0 163 163
4932.Q0250 4932.YBL045C 141 0 0 57 767 900 600 991
4932.Q0250 4932.YAL058W 0 0 0 0 147 0 67 170
4932.Q0250 4932.YGR021W 0 0 0 0 0 0 298 298
4932.Q0250 4932.YPL172C 191 0 0 646 120 0 716 918
4932.Q0250 4932.YML004C 0 0 0 0 0 0 224 224
4932.Q0250 4932.YEL002C 0 0 0 55 794 0 0 797
4932.Q0250 4932.YGL057C 0 0 0 0 0 0 309 309
4932.Q0250 4932.YGR244C 0 0 0 99 0 0 740 756
4932.Q0250 4932.YDR007W 0 0 0 0 0 0 193 193
4932.Q0250 4932.YCR053W 191 0 0 0 0 0 0 191
4932.Q0250 4932.YMR271C 159 0 0 0 0 0 45 162
4932.Q0250 4932.YOR020C 0 0 0 0 0 0 457 457
4932.Q0250 4932.YHR005C-A 0 0 0 53 0 0 298 307
4932.Q0250 4932.YBL072C 0 0 0 0 0 0 307 307
4932.Q0250 4932.YLR201C 0 0 0 0 0 0 258 258
4932.Q0250 4932.YML013W 0 0 0 51 153 0 0 161
4932.Q0250 4932.YER154W 0 0 0 53 581 0 818 921
4932.Q0250 4932.YDR529C 0 0 0 95 678 900 485 982
4932.Q0250 4932.YLR304C 0 0 0 53 0 0 358 366
4932.Q0250 4932.YMR256C 0 0 0 0 808 900 879 997
4932.Q0250 4932.YML106W 159 0 0 0 0 0 83 196
4932.Q0250 4932.YLL009C 0 0 0 56 0 0 933 934
4932.Q0250 4932.YML096W 161 0 0 0 0 0 0 161
4932.Q0250 4932.YDL061C 0 0 0 134 0 0 68 158
